,log2FC
CDRT15L2,0.0611127704740663
CDRT15P1,0.046990619043574114
CDRT15P10,-0.05283652587056841
CDRT15P11,0.01430548152462751
CDRT15P12,-0.29265876421663906
CDRT15P13,0.0
CDRT15P14,-0.31881778092019003
CDRT15P2,0.0328004763732338
CDRT15P3,-0.10236987495241767
CDRT15P4,0.016008726349244825
CDRT15P5,0.0
CDRT15P6,-0.1769211537221681
CDRT15P7,-0.01979951982131828
CDRT15P8,0.035361951424031784
CDRT15P9,-1.1079266152092118
CDRT4,0.09803470209254073
CDRT7,0.0
CDRT8,0.0
CDS1,-0.5028170555015463
CDS2,-0.37480402884728736
CDSN,0.0
CDT1,0.41745970849636826
CDV3,0.4184615163366434
CDV3P1,0.0
CDX1,-0.007709440827915089
CDX2,-0.019248378749844964
CDX4,0.0
CDY1,0.0
CDY10P,0.0
CDY11P,0.0
CDY12P,0.0
CDY13P,0.0
CDY14P,0.0
CDY15P,0.0
CDY17P,-0.0239021625306454
CDY18P,0.0
CDY19P,0.0
CDY1B,0.0
CDY20P,-0.0239021625306454
CDY22P,0.0
CDY23P,0.0
CDY2A,0.0
CDY2B,0.0
CDY3P,0.0
CDY4P,-0.02168760570334776
CDY5P,0.0
CDY6P,-0.0239021625306454
CDY7P,0.0
CDY8P,-0.0239021625306454
CDY9P,0.0
CDYL,-0.1628422403551193
CDYL-AS1,-0.011047519485078535
CDYL2,0.3158458683113694
CDYLP1,0.0
CEACAM1,-0.36612340800307036
CEACAM16,0.029540268939223017
CEACAM16-AS1,-0.08625398446544813
CEACAM18,0.0
CEACAM19,-0.16671712013692574
CEACAM20,0.03433916800763208
CEACAM21,-0.5089564946086984
CEACAM22P,0.0
CEACAM3,0.0
CEACAM4,0.0
CEACAM5,-0.6736127912643382
CEACAM6,-2.542716456264807
CEACAM7,-0.1612668762484741
CEACAM8,0.006643251723992605
CEACAMP1,0.016008726349244825
CEACAMP10,0.00287396642982567
CEACAMP11,-0.012237341899060332
CEACAMP2,0.015072479618838286
CEACAMP3,-0.30950352902413014
CEACAMP4,0.0
CEACAMP5,0.018927219689176503
CEACAMP6,0.029081764053118
CEACAMP7,0.029540268939223017
CEACAMP8,-0.03375075235021537
CEACAMP9,0.0
CEBPA,0.37563540130175044
CEBPA-DT,0.610465356371442
CEBPB,-0.6364930939937268
CEBPB-AS1,-0.22386599388172623
CEBPD,-2.4872581854464992
CEBPE,-0.009671246914779781
CEBPG,0.10850078965662746
CEBPZ,0.31762176311448265
CEBPZOS,-0.4870858059065224
CECR2,0.34639160551652326
CECR3,0.032758603013240295
CECR7,0.25357346000020664
CECR9,-0.02397672843940729
CEDORA,0.0021069683356148942
CEL,-1.3915716128051039
CELA1,-0.06035599067728366
CELA2A,0.004478115845672925
CELA2B,0.26662036035293546
CELA3A,0.0
CELA3B,0.015072479618838286
CELF1,0.9841250034907141
CELF2,0.44709463553677686
CELF2-AS1,0.23516058045718768
CELF2-AS2,0.5673042094635687
CELF2-AS3,0.7683150954122124
CELF2-DT,1.2148766778442435
CELF3,1.1648993920230106
CELF4,-0.16856654390679182
CELF5,0.6700026093208264
CELF6,0.05488259554461444
CELP,-0.7107948984968506
CELSR1,-1.2498500391721024
CELSR1P1,0.0
CELSR2,0.9922921060768015
CELSR3,0.6982108712465558
CEMIP,-1.3194632654455891
CEMIP2,-0.07766000417433627
CEMP1,0.0
CENATAC,0.24526698747254372
CENATAC-DT,-0.10366288352056863
CENATACP1,0.0
CEND1,0.3176602097847807
CEND1P1,0.0
CENPA,0.5011143296661889
CENPB,-0.22454179494009807
CENPBD1P,0.5551798655592242
CENPC,-0.1686093868089502
CENPCP1,-0.040853493952519714
CENPE,0.7977344580423162
CENPF,0.9709515799553836
CENPH,1.3609820287212813
CENPI,0.7960085582641411
CENPIP1,0.0
CENPK,0.4514264446449521
CENPL,0.8897161491688661
CENPM,0.6940364392620451
CENPN,0.6667081679089497
CENPN-AS1,-0.013445403254257055
CENPNP1,0.0
CENPNP2,0.015072479618838286
CENPO,0.7474482525158237
CENPP,0.5082746008267116
CENPPP1,0.0
CENPQ,0.5358420577249632
CENPS,-0.7212481987001552
CENPS-CORT,0.1220763774027247
CENPT,0.41328477137348507
CENPU,1.4474378460291097
CENPUP1,0.0
CENPUP2,0.0
CENPV,1.8775010969643473
CENPVL1,0.3285614726477295
CENPVL2,0.3299186874052529
CENPVL3,-0.46998250584644863
CENPW,0.6154267361605266
CENPX,0.05697829569847368
CEP104,0.09125571464706006
CEP112,-0.44399878472094123
CEP120,0.6227057429944232
CEP126,-1.1385908252431904
CEP128,1.0513982411445342
CEP131,0.4405992882473262
CEP135,0.476948684830949
CEP15,0.5377271269104531
CEP152,0.6052636621191927
CEP152-AS1,0.0
CEP162,-0.3911962266872666
CEP164,0.44526202711464746
CEP164P1,0.09971271477769737
CEP170,1.5958951436618003
CEP170B,0.17608585135252497
CEP170P1,1.6133683847079503
CEP19,0.6408800031954529
CEP192,0.13928087985046744
CEP192-DT,0.01229946078991051
CEP192P1,-0.017809062771318468
CEP19P1,0.0
CEP20,0.0402791062734682
CEP250,0.8296282214383082
CEP250-AS1,-0.03613950442970573
CEP290,0.24091402212288848
CEP295,0.4192080750165852
CEP295NL,0.25372395327203845
CEP350,0.6178034809774386
CEP41,-1.070117806248426
CEP43,0.060133379443928714
CEP44,0.893499936309273
CEP55,0.6378857323003024
CEP57,0.742652915012588
CEP57L1,0.3470266021830364
CEP57L1P1,0.07558834584217589
CEP63,0.1776227746547927
CEP68,0.5616120365913746
CEP70,0.01815464209442741
CEP72,-0.011799131110063588
CEP72-DT,-0.07706443800704021
CEP76,0.4102387194616455
CEP78,0.03234977726258137
CEP83,0.17028606903708132
CEP83-DT,0.984803843179858
CEP85,1.0921144584798226
CEP85L,1.1085918508441948
CEP89,0.22362890481376674
CEP95,0.2513569367710087
CEP97,0.5205184115735486
CEPT1,0.6799024316851745
CER1,-0.1828999779432895
CERCAM,-1.2589681273778384
CERK,-0.387962857715916
CERKL,-2.752375958533521
CERNA1,-0.22532207569984308
CERNA2,0.01430548152462751
CERNA3,-0.025019956029126725
CEROX1,0.13632796624294308
CERS1,-0.5741448203182937
CERS2,-2.780279793975473
CERS2-AS1,0.0
CERS3,0.01144547498346879
CERS3-AS1,-0.21425255943650867
CERS4,-0.33751184488003005
CERS5,-0.02136850263980339
CERS6,1.4939212060442495
CERS6-AS1,0.18309112586146314
CERT1,0.00963172818206992
CES1,-0.9317856585539268
CES1P2,-0.012237341899060332
CES2,-0.18248069954996726
CES3,-0.590602971646736
CES4A,-0.17002492567393457
CES5A,0.7336380445631757
CES5AP1,0.32451228212236627
CETN1,0.0
CETN2,-1.397858149537261
CETN3,-0.5337887010048501
CETN3-AS1,0.6723972719102586
CETN4P,-1.3778299511234124
CETP,-0.004411619916797296
CFAP100,-1.216989269545476
CFAP100-DT,0.030314207873872335
CFAP107,-2.861417345460319
CFAP119,-1.3175371453353963
CFAP126,-3.152777684729608
CFAP141,-1.397497042165424
CFAP144,-3.2365151144892206
CFAP144P1,0.17529273254913708
CFAP144P2,0.0
CFAP157,-1.9255942343813541
CFAP161,-1.5657131635436614
CFAP184,-1.6373603804220473
CFAP184-OT1,0.10031320695163115
CFAP20,0.11727178233717961
CFAP206,-0.3126678137915172
CFAP20DC,-1.6104477113161355
CFAP20DC-AS1,0.21522506783934803
CFAP20DC-DT,0.04474699121487225
CFAP210,-2.445285434452575
CFAP221,-1.3882286735864353
CFAP251,-1.3104067830344652
CFAP263,0.11315547491621025
CFAP276,-2.2965671629306827
CFAP298,-0.6634002110862176
CFAP298-TCP10L,0.09844515940032239
CFAP299,-0.4904213485880819
CFAP300,-1.9891921775642247
CFAP36,-0.7447174737514972
CFAP410,-0.5158680771597415
CFAP418,-1.479411317334765
CFAP418-AS1,-0.11579240611201569
CFAP43,-2.5886184395005616
CFAP44,-1.0104719622483924
CFAP44-AS1,-0.006136940570245497
CFAP45,-2.9564989872510217
CFAP46,-1.820384978650491
CFAP47,-1.7156048415381573
CFAP52,-3.1828413222556757
CFAP53,-2.391203466335333
CFAP53P1,0.0
CFAP54,-2.4912076415118896
CFAP57,-0.6920405958808815
CFAP58,-0.24964150949688768
CFAP58-DT,1.143894797298221
CFAP61,-0.5218667312349607
CFAP61-AS1,-0.03178147340217274
CFAP65,-2.252961371844761
CFAP65-AS1,-0.5117209201500273
CFAP68,-0.5730703001669211
CFAP69,-1.5909830398019376
CFAP69P1,0.0
CFAP70,-2.119347391797866
CFAP73,-1.1669009034311344
CFAP74,-1.2842830782333299
CFAP77,-3.0630912972091524
CFAP90,-2.6946409128791755
CFAP91,-1.2698457415786026
CFAP92,-0.954125983324948
CFAP95,-3.0551372393480305
CFAP95-DT,-0.6790612314326347
CFAP96,-1.2959106296490766
CFAP97,-0.020434150800512363
CFAP97D1,0.17173330244670265
CFAP97D1-AS1,0.0
CFAP97D2,-0.8598401635097846
CFAP97P1,0.03133699129027204
CFAP99,-1.4489451129722228
CFB,0.12230351804209547
CFC1,-6.810124172058528
CFC1B,-6.495220190352496
CFD,0.7357466967156894
CFDP1,0.05812912645963131
CFH,-0.8338809437618947
CFHR1,0.13537379942500227
CFHR2,0.01430548152462751
CFHR3,-0.029725792216455618
CFHR4,0.06141562393892404
CFHR5,0.09265495318632916
CFI,0.048841106504832255
CFL1,0.64104024700098
CFL1P1,0.08466662133159586
CFL1P2,0.2698472830029861
CFL1P3,0.10163213198091493
CFL1P4,4.097781786782662e-06
CFL1P5,0.02302761484530963
CFL1P6,-0.012237341899060332
CFL1P7,0.0
CFL1P8,0.0
CFL2,0.25543480470950186
CFLAR,-0.949298425576079
CFLAR-AS1,0.029799720170829096
CFP,-0.030874352216468115
CFTR,-1.0003333720112162
CFTR-AS1,0.0
CFTRP1,0.0
CFTRP2,0.0
CFTRP3,0.01430548152462751
CGA,-7.284373926743498
CGAS,-0.041540222143430866
CGB1,0.20825541146994622
CGB2,0.30865138676383724
CGB3,0.0
CGB5,0.20810747908354563
CGB7,0.4486236748341236
CGB8,0.20079585629595903
CGGBP1,0.0694569407522776
CGN,-0.39348663787623517
CGNL1,-3.2388720131898063
CGREF1,0.6278009626969459
CGRRF1,-0.5570613512158467
CH25H,-0.02020370576115893
CH507-42P11.6,0.015072479618838286
CHAC1,0.7368091252372659
CHAC2,0.6742293444956202
CHAD,0.18696307336741652
CHADL,-1.3416663965254854
CHAER1,-0.036375048093509915
CHAF1A,1.0313858590067904
CHAF1B,0.4812544720463836
CHAMP1,0.6973498713211423
CHASERR,0.7697315020035589
CHAT,0.6113632261433788
CHCHD1,-0.3480167608686173
CHCHD10,-0.5999628544406166
CHCHD2,6.420845837543114
CHCHD2P1,0.0
CHCHD2P11,0.0
CHCHD2P2,0.3266757912897944
CHCHD2P3,-0.011047519485078535
CHCHD2P4,0.0
CHCHD2P5,0.0
CHCHD2P6,0.5565976493939324
CHCHD2P7,0.0
CHCHD2P8,0.16378214153498136
CHCHD2P9,0.482548990466799
CHCHD3,0.00887492558560421
CHCHD3P1,0.0
CHCHD3P2,0.0
CHCHD3P3,0.0005884156574167132
CHCHD4,-0.2960244633193905
CHCHD4P1,0.0
CHCHD4P2,0.01430548152462751
CHCHD4P3,0.0
CHCHD4P4,-0.011047519485078535
CHCHD4P5,-0.011047519485078535
CHCHD5,0.010306984225326055
CHCHD6,0.7457052485677371
CHCHD7,0.19692748555558026
CHCT1,-0.02753071534791987
CHD1,0.44445191365354386
CHD1L,0.5184527479921763
CHD2,0.4550896251343275
CHD3,0.9955315917643555
CHD4,-0.4989800222856866
CHD4-AS1,-0.06800904308062763
CHD5,0.7930124523194948
CHD6,-0.3437677762063531
CHD7,0.3821945468696155
CHD8,0.5253462129076212
CHD9,0.6152015209070711
CHD9NB,-1.5940229427420425
CHDH,-0.3479709032746172
CHEK1,1.1371638328636147
CHEK2,0.29419825357560336
CHEK2P1,0.0
CHEK2P2,0.0
CHEK2P3,0.0
CHEK2P4,0.0
CHEK2P5,0.0
CHEK2P6,-0.012237341899060332
CHEK2P7,0.0
CHERP,0.39396155257908827
CHFR,0.74482999934055
CHFR-DT,0.3834585772695899
CHGA,-4.562090429310429
CHGB,-3.215317522726891
CHI3L1,-0.09300662082539807
CHI3L2,-0.19553236196677523
CHIA,0.0
CHIAP1,-0.07796160949575878
CHIAP2,0.0
CHIAP3,-0.03502424792448582
CHIC1,0.09218933488887582
CHIC2,-0.5465103258643804
CHID1,-1.0577383252321546
CHILL1,-0.14823932842598989
CHIT1,-0.2250900508420068
CHKA,-0.1693300652623524
CHKA-DT,-0.13924140759353548
CHKB,0.0553713593552605
CHKB-CPT1B,-0.04366894986896061
CHKB-DT,-0.627481089895769
CHL1,3.4560510566173406
CHL1-AS1,0.08948060903011122
CHL1-AS2,1.3769594305168271
CHLSN,-0.2558600222442706
CHLSN-AS1,0.06485317888810357
CHM,0.5647342594453884
CHML,1.556390831670865
CHMP1A,0.10350604024649801
CHMP1AP1,0.0
CHMP1B,-0.7314439250195859
CHMP1B-AS1,0.0
CHMP1B2P,-0.7265302566570828
CHMP2A,-0.18301954225612072
CHMP2B,-0.45644419534140823
CHMP3,-0.20276075426493723
CHMP3-AS1,0.9592626556695951
CHMP4A,0.4247295897442771
CHMP4AP1,0.0
CHMP4B,-0.5330892538699059
CHMP4BP1,0.11533028481749147
CHMP4C,-2.7143119768614024
CHMP5,-0.16473525316648985
CHMP5P1,-0.28513284842992037
CHMP6,-0.24994308310590174
CHMP7,0.8454400061330478
CHN1,-0.008221362948638067
CHN2,-1.2612914053747715
CHN2-AS1,-0.4704422138242426
CHODL,1.985791373752836
CHODL-AS1,0.07410543269469683
CHORDC1,-0.2320803346401643
CHORDC1P1,-0.03211454429594598
CHORDC1P3,0.0
CHORDC1P4,-0.027555514304049858
CHORDC1P5,-0.011047519485078535
CHORDC2P,-0.03525710509908979
CHP1,0.15041153508059502
CHP1P1,0.004024960133759751
CHP1P2,0.0
CHP1P3,0.015860095151764148
CHP2,0.5090927685241577
CHPF,-1.1792203864953157
CHPF2,-0.9860840138633229
CHPT1,0.4742962248466158
CHRAC1,-0.8900004352694335
CHRD,-0.13070739959039024
CHRDL1,3.857891135962678
CHRDL2,-0.03818545693572434
CHRFAM7A,0.7284664905885747
CHRM1,2.934759386619981
CHRM1-AS1,0.016008726349244825
CHRM2,-1.7679214084233643
CHRM3,-0.7529617728941225
CHRM3-AS1,0.015072479618838286
CHRM3-AS2,-0.04041999281592218
CHRM4,-0.13707086004485092
CHRM5,0.3033889727921837
CHRNA1,-1.2658254441314774
CHRNA10,-0.17964783681906643
CHRNA2,1.1264345533609919
CHRNA3,-1.124641195643032
CHRNA4,0.9693434912192691
CHRNA5,-1.3709015394042945
CHRNA6,-1.3348058931041276
CHRNA7,0.9948087956184541
CHRNA9,0.5838774922980489
CHRNB1,-0.7884944457401231
CHRNB2,0.9462877124825484
CHRNB3,-3.0731554296203596
CHRNB4,1.7132663046325796
CHRND,-0.571134614603039
CHRNE,-0.16537910925130328
CHRNG,-0.5032741474351539
CHROMR,0.0010360563841986803
CHST1,-0.6146060223174565
CHST10,1.6943928913806703
CHST11,0.8601059103914768
CHST12,-1.0025790925301186
CHST13,-0.09744325813642202
CHST14,-1.136489474696212
CHST15,0.43373858221478745
CHST2,0.790574915196196
CHST3,-0.7924932498255264
CHST4,-0.24929979754458403
CHST5,0.019373729225246605
CHST6,-0.27641023931150865
CHST7,0.17548966374755492
CHST8,0.848355428893349
CHST9,-0.9507226603925067
CHSY1,0.13041066791504807
CHSY3,0.4135556871678365
CHSY3-AS1,0.4653334666083746
CHTF18,0.6452756779035296
CHTF8,0.4365007853381405
CHTF8P1,0.0
CHTOP,0.3379075324950378
CHUK,0.6290262022841908
CHUK-DT,0.22766297969210675
CHURC1,-0.5747207796991258
CHURC1-FNTB,-0.019248378749844964
CIAO1,0.25561746866826596
CIAO2A,-0.6485286191809259
CIAO2AP1,0.0
CIAO2AP2,0.22961685622050293
CIAO2B,-0.10797824120639898
CIAO3,0.14426822363424296
CIAPIN1,0.2046008126519947
CIAPIN1P,-0.05235939693426634
CIART,-0.3987613606283924
CIB1,-1.702986666721091
CIB2,-0.248038390622356
CIB3,0.01430548152462751
CIB4,-0.11548780142778903
CIBAR1,1.0395326626082344
CIBAR1-DT,0.9268562133579592
CIBAR1P1,0.7353380963799339
CIBAR1P2,0.0
CIBAR2,-3.7214905927984847
CIC,0.1477764164138371
CICP1,0.0
CICP10,0.0
CICP11,0.0
CICP12,0.01430548152462751
CICP13,0.025269216920642476
CICP14,0.0
CICP15,0.03269231295747872
CICP16,0.04750473184993763
CICP17,0.0
CICP19,0.00783517329399196
CICP2,0.0
CICP20,0.0
CICP21,0.01430548152462751
CICP22,0.04023530513286044
CICP23,0.023699081789362857
CICP24,0.0
CICP25,-0.004635474141851604
CICP26,0.04564247281489955
CICP27,0.2459963134105111
CICP28,0.0
CICP3,0.028691354365892457
CICP4,0.09246410886424306
CICP5,0.0969468823517281
CICP6,0.11824674487869395
CICP7,0.022807179121974705
CICP8,0.0
CICP9,0.04538668749271062
CIDEA,0.22171163841469366
CIDEB,0.0
CIDEC,-0.028845059755862854
CIDECP1,0.20125703891442903
CIDECP2,0.025727721806747497
CIITA,0.26809774284453125
CILK1,1.3565746696696457
CILP,-0.6136231313380174
CILP2,0.6764289877183325
CIMAP1A,0.0
CIMAP1B,-1.9401376163445656
CIMAP1C,-1.0290549148640413
CIMAP1D,0.04929825289477699
CIMAP2,-0.005094035660336799
CIMAP3,-4.31705344654096
CIMIP1,-3.360143511101876
CIMIP2A,-0.21270436406615656
CIMIP2B,0.06677555521553999
CIMIP2C,-0.21248402578238337
CIMIP3,0.0
CIMIP4,-0.0239021625306454
CIMIP5,-1.9534616102282625
CIMIP6,-1.5182624043963084
CIMIP7,-0.08379020286545735
CINP,-0.00250817208392462
CIP2A,0.9831235586606475
CIPC,0.4334303853508201
CIR1P1,0.0
CIR1P2,0.0
CIR1P3,0.0
CIRBP,-0.5155180035452887
CIRBP-AS1,-0.17342785162728425
CIROP,-0.010130373563445441
CIROZ,-0.5435500676125598
CIRSR,-0.44547534144198586
CISD1,-0.26552657869472895
CISD1P1,0.0
CISD2,-0.958720281215772
CISD3,-1.3612480258610629
CISH,-0.12245247896821043
CIST1,-0.10677656498242573
CISTR,-0.3471506897686601
CIT,0.1746436613866167
CITED1,0.5984241387860673
CITED2,0.35079042702428787
CITED4,-0.928058303755046
CIZ1,0.42475886135037566
CKAP2,0.05583339448813085
CKAP2-DT,-1.0550235995175896
CKAP2L,1.0051682649783684
CKAP2LP1,0.030314207873872335
CKAP2P1,0.03674295666979184
CKAP4,-0.7714562741036657
CKAP5,0.4969120960086997
CKB,0.7550575519287701
CKBP1,0.004024960133759751
CKLF,-0.22880015322880443
CKLF-CMTM1,0.10134409967288016
CKM,-0.4111279705327731
CKMT1A,-0.9256479768148047
CKMT1B,-0.8515023261829482
CKMT2,-0.9582438844161306
CKMT2-AS1,0.004286164633467315
CKS1B,0.5438844959825166
CKS1BP1,0.12384454008595883
CKS1BP2,0.32564175640171744
CKS1BP3,0.682955636438016
CKS1BP4,0.0328004763732338
CKS1BP5,0.0
CKS1BP6,0.028065141839468823
CKS1BP7,0.1358179643776993
CKS2,0.6056418910746677
CLASP1,1.002770757321004
CLASP1-AS1,0.0512380909856949
CLASP2,0.5366383253139295
CLASRP,0.7658725609070371
CLBA1,-0.6294463931808867
CLC,-0.04567987940121637
CLCA1,-0.02168760570334776
CLCA2,-0.02095162357446228
CLCA3P,0.024090233653696787
CLCA4,0.02235761143076068
CLCA4-AS1,0.20233274954330582
CLCC1,0.07596402007357295
CLCF1,-0.864616283791958
CLCN1,0.03835954442129835
CLCN2,-0.00036709245887056596
CLCN3,0.2727725806400132
CLCN3P1,-0.4053833616827558
CLCN4,0.7788925128992661
CLCN5,-1.1464197566055305
CLCN6,0.37189200349783036
CLCN7,-0.10563900346992838
CLCNKA,-1.4506421743611027
CLCNKB,-0.5789598580511239
CLCP1,-0.011047519485078535
CLCP2,-0.03514953842274755
CLDN1,-1.5535757914491346
CLDN10,0.8633055135170009
CLDN10-AS1,0.0
CLDN11,0.01723410651934336
CLDN12,-0.05410417181610416
CLDN14,-0.03502424792448582
CLDN14-AS1,-0.0474556182881024
CLDN15,-0.07345980312976907
CLDN16,0.03661277051725359
CLDN17,0.0
CLDN18,0.06254967062942254
CLDN19,-2.270721183615762
CLDN2,0.554488420245433
CLDN20,0.03471049271947898
CLDN22,0.0
CLDN23,-0.2773892156404424
CLDN24,0.016008726349244825
CLDN25,-0.02443585508807295
CLDN3,-3.991773732110513
CLDN34,0.054942710407271556
CLDN4,-6.542124921770981
CLDN5,-1.8472927481284664
CLDN6,1.0506205934027664
CLDN7,-4.20956908933531
CLDN7P1,0.0
CLDN8,-0.33142265198135246
CLDN9,-4.42066710753642
CLDND1,-0.060469541037469376
CLDND1-AS1,0.0
CLDND2,-0.9570476518315938
CLEC10A,0.0
CLEC11A,-0.7674016293006298
CLEC12A,0.0
CLEC12A-AS1,0.0
CLEC12B,0.0
CLEC14A,0.0792098465458469
CLEC16A,0.7515776335578872
CLEC17A,-0.02168760570334776
CLEC18A,-4.0913998138616545
CLEC18B,-4.697124814314472
CLEC18C,-3.889143356286831
CLEC19A,-1.9103819626668395
CLEC1A,-0.00807436259023691
CLEC1B,0.0
CLEC20A,-0.029252228677388924
CLEC2A,-0.01960989546325395
CLEC2B,0.04256029264879193
CLEC2D,0.07009175045063154
CLEC2L,1.1738358193195306
CLEC3A,-2.489332521688354
CLEC3B,-0.5984049430317523
CLEC4A,0.0
CLEC4C,0.016008726349244825
CLEC4D,-0.1053226016727313
CLEC4E,-0.03494968201572394
CLEC4F,0.01111287066988604
CLEC4G,0.0
CLEC4GP1,0.7873583842467031
CLEC4M,0.016008726349244825
CLEC4OP,0.016008726349244825
CLEC5A,0.004024960133759751
CLEC6A,0.0
CLEC7A,0.004780280455329956
CLEC9A,0.0
CLECL1P,0.0
CLGN,-0.12828017513024736
CLHC1,-0.11559868430808695
CLIC1,-1.5311278050950214
CLIC1P1,-0.07714922984851805
CLIC2,0.4857752926099419
CLIC3,-0.8871154005965864
CLIC4,0.6648062125745406
CLIC4P1,0.028065141839468823
CLIC4P2,0.016008726349244825
CLIC4P3,0.0
CLIC5,-0.521387492265763
CLIC6,-3.6228227092047263
CLINT1,-0.6019420765647698
CLIP1,0.6596782266353083
CLIP1-AS1,-0.0823666988854598
CLIP2,0.40456643004067594
CLIP3,0.3042307280901211
CLIP4,-0.08091949605906912
CLK1,0.3366461175770903
CLK2,0.019880097407756203
CLK2P1,0.0
CLK3,0.1974662321816112
CLK3-AS1,0.0
CLK3P2,-0.03801390726074605
CLK4,0.008165151592156583
CLLU1,0.0
CLLU1-AS1,0.017140619244405464
CLMAT3,-0.5291281151178897
CLMB,-0.2322550582639904
CLMN,-1.0669214531771427
CLMP,1.621723958974052
CLN3,0.32283900382714137
CLN5,-0.25389117463090916
CLN6,0.3977684161807805
CLN8,-0.0178671701470714
CLN8-AS1,-0.8487775305634697
CLNK,0.011012105696138405
CLNS1A,0.03459169484124924
CLNS1AP1,0.05156909209496427
CLOCK,-0.42971140430496524
CLP1,0.25507026801882926
CLPB,0.3458564092408585
CLPP,-0.06674814739693069
CLPS,-0.03388611889236037
CLPSL1,0.0008068495283130583
CLPSL2,-0.07968268571624032
CLPTM1,0.17827679439188948
CLPTM1L,-0.6842920423875984
CLPTM1LP1,0.0
CLPX,0.4002881592219216
CLRN1,0.28683559571859274
CLRN2,0.03164723727483791
CLRN3,-0.020410894954313197
CLSPN,1.1326528759268792
CLSPN-AS1,0.0906152848018733
CLSTN1,-0.3663021332876175
CLSTN2,-1.0230075226409845
CLSTN2-AS1,0.11243126497621991
CLSTN3,-0.015456649104454101
CLTA,-0.3078234806175111
CLTB,-0.30591453878067476
CLTC,0.14003566671839884
CLTCL1,0.07754194866524022
CLTRN,0.802252463347451
CLU,-1.3293917076793011
CLUH,-0.018217742101099166
CLUHP1,0.0
CLUHP10,-0.011047519485078535
CLUHP11,0.0
CLUHP2,0.0
CLUHP3,0.5497305409913218
CLUHP4,0.02230296261437669
CLUHP5,0.00287396642982567
CLUHP6,0.002068139625567178
CLUHP8,0.0
CLUL1,-0.839124420009369
CLVS1,0.887783629156055
CLVS2,1.6050774366393097
CLXN,-2.919440180343907
CLYBL,0.09477056761108926
CLYBL-AS1,-0.04246857066091501
CLYBL-AS2,0.08772857686128865
CMA1,-0.1027269420820677
CMAHP,-0.2112685617177028
CMAS,-0.2525802898075833
CMBL,-0.5557739009462193
CMC1,-0.33638644885820135
CMC1P2,0.0
CMC2,0.31218333468591286
CMC4,-0.28435982402219684
CMIP,-0.41373293124243116
CMKLR1,-0.38826703175779953
CMKLR2,-2.063443911025142
CMKLR2-AS,-0.05149878252269508
CMPK1,0.03323871745763718
CMPK1P1,0.0
CMPK1P2,0.035652581475203976
CMPK2,1.2936254947835875
CMSS1,-0.19012615652725984
CMTM1,0.19548462018881918
CMTM2,0.01859718080989209
CMTM3,0.23646654593739935
CMTM4,-0.30375150581444643
CMTM5,-0.47337837901560675
CMTM6,-1.313474454215104
CMTM7,-0.9767795590535606
CMTM8,-1.5958881169469765
CMTR1,0.480244474761208
CMTR2,-0.20597602201238807
CMYA5,-0.6575638899799399
CNBD1,-0.08784652865161936
CNBD2,0.25516363346698945
CNBP,0.30360372184646245
CNDP1,0.3117223437337558
CNDP2,0.1962505166399886
CNEP1R1,0.7445576097791502
CNEP1R1P1,0.07022107397052932
CNFN,0.9921830218096277
CNGA1,-0.5857574396183929
CNGA2,-0.07255450386629628
CNGA3,-0.3605342000824576
CNGA4,-0.8711567550572633
CNGB1,-2.121238331083956
CNGB3,-0.10547473817116698
CNGB3-AS1,-0.036911256973162915
CNIH1,0.24369031364172322
CNIH2,0.2297519958505445
CNIH3,-0.4129170825220303
CNIH3-AS1,-0.021722863555103306
CNIH3-AS2,0.1665119682387881
CNIH4,-0.3168528773484214
CNKSR1,-0.15427454867170742
CNKSR2,1.1853057287721058
CNKSR3,-0.3341746925573841
CNMD,-1.1745984079050409
CNN1,0.5192943005932649
CNN2,1.2477124689135763
CNN2P1,0.03651420273070757
CNN2P10,0.0
CNN2P11,0.0
CNN2P12,0.0
CNN2P2,0.011480557714834444
CNN2P3,0.0009917829592755098
CNN2P4,-0.029842276796335825
CNN2P6,0.0
CNN2P7,0.0
CNN2P8,-0.03120863817455223
CNN2P9,0.01470154534652672
CNN3,-0.3161874847916941
CNN3-DT,-0.523521520970899
CNN3P1,0.0
CNNM1,0.585323096410467
CNNM2,-0.3755815801724367
CNNM3,-0.3344057823925821
CNNM3-DT,-0.027707213093950106
CNNM4,0.07115846015372673
CNOT1,0.2544562583917793
CNOT10,0.41206137091156503
CNOT10-AS1,0.02337176514016802
CNOT11,-0.12633412505298036
CNOT12,0.1268402061070013
CNOT2,0.21937456438641956
CNOT3,0.09020541527305914
CNOT4,0.34512243210927096
CNOT4P1,0.0
CNOT6,0.01050493323830004
CNOT6L,0.8975705726078504
CNOT6LP1,0.35810507716580203
CNOT7,-0.11100260191582656
CNOT7P1,0.0017412293457894912
CNOT7P2,0.0
CNOT8,0.21513533118951145
CNOT9,0.04490366603806084
CNP,-0.010356840561271063
CNPPD1,-0.020992681282821835
CNPY1,-0.013066552352880224
CNPY2,-0.5855866968367094
CNPY2-AS1,0.2468486423881231
CNPY3,-1.1471264465894668
CNPY4,-1.9231960980675624
CNR1,2.131485182325671
CNR2,0.06660117993493968
CNRIP1,-0.47444509392183143
CNST,0.0008117402869869395
CNTD1,-0.006278979483494762
CNTF,-0.5373170186025725
CNTFR,1.9427904278455772
CNTFR-AS1,0.8700327014410989
