,log2FC
ENSG00000253825,0.0071149894885532555
ENSG00000253829,0.1832044627386919
ENSG00000253832,-0.06086717844624048
ENSG00000253834,0.0
ENSG00000253836,-0.022338950219867003
ENSG00000253838,0.02693349334835182
ENSG00000253840,0.0
ENSG00000253841,0.0
ENSG00000253842,0.06027130594341776
ENSG00000253843,-0.006525040344530927
ENSG00000253844,-0.038471076565305365
ENSG00000253845,0.0
ENSG00000253849,-0.023629445567619197
ENSG00000253851,0.0
ENSG00000253852,-0.02921218512573835
ENSG00000253853,0.027761887329088252
ENSG00000253854,0.4030767116227212
ENSG00000253855,0.0
ENSG00000253858,0.0075475641688341494
ENSG00000253859,0.14042283101909328
ENSG00000253865,0.0043012653256039035
ENSG00000253872,-0.006194152938339139
ENSG00000253875,0.1994026480661196
ENSG00000253879,0.0
ENSG00000253882,-0.6013144290745975
ENSG00000253884,0.0
ENSG00000253891,0.0007175597047039814
ENSG00000253892,0.0
ENSG00000253894,0.10097391034731751
ENSG00000253896,0.06201627691007063
ENSG00000253897,-0.02868134054668947
ENSG00000253899,0.09419526021824787
ENSG00000253901,0.008233477021062245
ENSG00000253903,0.0
ENSG00000253907,0.0
ENSG00000253908,-0.008914245060544453
ENSG00000253911,0.06468849176301797
ENSG00000253912,-0.005284438903346096
ENSG00000253917,-0.03085531200939185
ENSG00000253923,-0.010886707984706888
ENSG00000253924,0.04756506805366391
ENSG00000253925,-0.042864800054768115
ENSG00000253926,0.0
ENSG00000253927,0.0
ENSG00000253931,0.3355456334715977
ENSG00000253932,0.02062619034159665
ENSG00000253939,0.04729295079478556
ENSG00000253940,0.0
ENSG00000253945,0.04768964366603767
ENSG00000253947,-0.021962223902570913
ENSG00000253949,0.0
ENSG00000253956,-0.16133322421078047
ENSG00000253960,0.013929553575492989
ENSG00000253961,0.01910218505217326
ENSG00000253965,0.45298722959684773
ENSG00000253966,0.18101785121379121
ENSG00000253968,0.022996485904923626
ENSG00000253975,0.0071149894885532555
ENSG00000253976,0.14882222822878996
ENSG00000253979,0.0
ENSG00000253980,0.0
ENSG00000253983,0.03620815657181925
ENSG00000253985,-0.9035102404768374
ENSG00000253988,0.0
ENSG00000253991,-0.006583142424605118
ENSG00000253992,0.006126352100020431
ENSG00000253993,0.0
ENSG00000253997,0.0
ENSG00000254000,0.0
ENSG00000254001,0.0884413471737775
ENSG00000254002,0.008107421970174923
ENSG00000254011,0.02081897425814884
ENSG00000254014,0.0
ENSG00000254020,0.0
ENSG00000254021,0.021754778307959428
ENSG00000254028,0.030014106452044137
ENSG00000254031,0.0006429612909502674
ENSG00000254033,-0.06358658040697843
ENSG00000254035,0.12173346962854734
ENSG00000254037,0.0
ENSG00000254038,0.2850674612937436
ENSG00000254039,0.007167921335012557
ENSG00000254040,0.0
ENSG00000254043,-0.01666696539392357
ENSG00000254044,-0.37396623006517704
ENSG00000254048,0.020001854901624365
ENSG00000254050,0.08360889173550237
ENSG00000254051,0.048403024365415756
ENSG00000254057,0.554979578425677
ENSG00000254060,0.12898981983590274
ENSG00000254061,0.03731774059717339
ENSG00000254065,-0.005189449024842267
ENSG00000254067,0.001110885234476792
ENSG00000254069,0.0
ENSG00000254070,0.0
ENSG00000254084,-0.006118670949530166
ENSG00000254086,0.0
ENSG00000254089,-0.005176007096468911
ENSG00000254091,0.0
ENSG00000254092,-0.1504769855201471
ENSG00000254094,0.004064433688421812
ENSG00000254095,-0.018412080482375616
ENSG00000254099,0.30756933877057774
ENSG00000254104,0.0
ENSG00000254111,-0.028312197742731735
ENSG00000254113,0.012473396373097254
ENSG00000254115,0.04748769650280828
ENSG00000254120,0.0
ENSG00000254129,0.0
ENSG00000254131,0.0010492503854823906
ENSG00000254136,0.020689183925045783
ENSG00000254138,0.0
ENSG00000254141,0.469422344542867
ENSG00000254143,0.10406423533745782
ENSG00000254145,0.0
ENSG00000254150,0.0
ENSG00000254160,0.01392755168456535
ENSG00000254162,0.04325782869568748
ENSG00000254163,-0.03168737959964203
ENSG00000254164,0.016133691005559992
ENSG00000254165,0.014710304514327838
ENSG00000254170,-0.0011377504886967288
ENSG00000254171,0.0
ENSG00000254177,0.056727603091815244
ENSG00000254178,0.0
ENSG00000254180,0.10819737087427803
ENSG00000254182,0.001786224445210231
ENSG00000254186,-0.11194068834237647
ENSG00000254187,0.04461164612573623
ENSG00000254190,-0.0062351077463954525
ENSG00000254192,0.0020678190655865677
ENSG00000254193,0.0
ENSG00000254194,-0.027486884153631888
ENSG00000254198,0.0
ENSG00000254201,0.006357991788723338
ENSG00000254202,-0.16574804703543466
ENSG00000254204,0.0
ENSG00000254205,0.060894563736019924
ENSG00000254207,0.0710443683918898
ENSG00000254208,0.2936116018803121
ENSG00000254212,-0.012312823887869303
ENSG00000254216,0.0
ENSG00000254219,0.04418358161965185
ENSG00000254222,-0.005876751474001043
ENSG00000254227,0.03566257243383933
ENSG00000254230,0.0
ENSG00000254236,0.03568751927836718
ENSG00000254238,-0.19376684726420362
ENSG00000254239,0.014028995190156114
ENSG00000254246,0.04630797191163845
ENSG00000254247,0.0
ENSG00000254248,0.02972049627610346
ENSG00000254249,0.0
ENSG00000254255,0.0
ENSG00000254258,0.021230112888986755
ENSG00000254260,0.0
ENSG00000254261,0.013119624029203771
ENSG00000254263,0.19005031595391314
ENSG00000254265,0.0010157328940469477
ENSG00000254273,0.02706700997772906
ENSG00000254277,0.007167921335012557
ENSG00000254283,0.00692614445047187
ENSG00000254287,0.03374894292946248
ENSG00000254290,-0.06276486035773904
ENSG00000254291,0.0
ENSG00000254293,0.021159862300020295
ENSG00000254295,0.009988944031076433
ENSG00000254298,-0.0632364637933992
ENSG00000254302,0.0021834745609492084
ENSG00000254303,0.0011779271521097524
ENSG00000254306,-0.07025702440568499
ENSG00000254307,0.0
ENSG00000254309,0.0
ENSG00000254310,0.0024447149715460074
ENSG00000254313,0.0
ENSG00000254314,0.02424183537839892
ENSG00000254315,0.014403065643927293
ENSG00000254317,0.022437459648651164
ENSG00000254320,0.0
ENSG00000254321,0.11049299661434525
ENSG00000254325,-0.11539392570075689
ENSG00000254328,0.12997027364903788
ENSG00000254330,0.007900325365397585
ENSG00000254336,0.0186111917448529
ENSG00000254339,-0.012777295362944257
ENSG00000254342,0.0
ENSG00000254343,0.16837371636375592
ENSG00000254347,-0.11928725376560388
ENSG00000254348,0.6046258784917169
ENSG00000254350,-0.007305728979859233
ENSG00000254361,0.0
ENSG00000254362,0.020930169396412186
ENSG00000254363,-0.028403565160524225
ENSG00000254364,-0.006099256594506308
ENSG00000254365,0.0015703212751693018
ENSG00000254366,0.08288800601083735
ENSG00000254367,-0.01281825017100057
ENSG00000254370,0.22042656240039166
ENSG00000254372,0.011227341908122225
ENSG00000254373,0.06804026591127812
ENSG00000254380,0.013129008417432452
ENSG00000254383,-0.0060968436466830285
ENSG00000254391,0.02753970006631189
ENSG00000254396,0.0041382254816171235
ENSG00000254397,0.022930227362615668
ENSG00000254400,0.020364546222668718
ENSG00000254404,0.0
ENSG00000254406,0.07931166590060258
ENSG00000254409,0.7663008692274669
ENSG00000254412,0.0
ENSG00000254419,0.09465734745410098
ENSG00000254420,-0.016894351687596107
ENSG00000254422,0.0
ENSG00000254424,0.0
ENSG00000254427,-0.974807837707957
ENSG00000254428,0.28024074989837905
ENSG00000254429,0.0
ENSG00000254431,0.02191418203942609
ENSG00000254432,0.0
ENSG00000254434,0.0
ENSG00000254436,0.0
ENSG00000254442,0.0
ENSG00000254444,-0.011089551050219379
ENSG00000254447,0.02201047483838464
ENSG00000254452,0.0
ENSG00000254458,0.007853236114156496
ENSG00000254459,0.09797382947543273
ENSG00000254460,0.04150332021747352
ENSG00000254461,0.5927201687096937
ENSG00000254467,-0.2718680517438313
ENSG00000254468,0.1299935080489709
ENSG00000254477,-0.18287150664338858
ENSG00000254482,0.0073459929808722445
ENSG00000254484,0.09038206628475709
ENSG00000254485,-0.303982266371469
ENSG00000254487,0.0
ENSG00000254488,0.0
ENSG00000254495,0.028130386360785332
ENSG00000254497,0.021180328625395147
ENSG00000254498,0.0
ENSG00000254499,0.002780785948446933
ENSG00000254501,0.0
ENSG00000254509,0.0
ENSG00000254510,0.25264057019011177
ENSG00000254511,0.0
ENSG00000254517,0.0
ENSG00000254522,0.00014402765236930237
ENSG00000254526,0.014762432516171022
ENSG00000254533,0.04347026429488922
ENSG00000254536,-0.0024525100609995576
ENSG00000254537,0.11147096801288128
ENSG00000254538,0.12834577231927036
ENSG00000254539,0.20659396959221676
ENSG00000254540,0.0073459929808722445
ENSG00000254545,-0.005434468000708904
ENSG00000254548,-0.0418319889109298
ENSG00000254551,-0.07181039188672833
ENSG00000254553,-0.00410222705820841
ENSG00000254555,0.0
ENSG00000254556,0.2231894130934153
ENSG00000254557,0.1772050772793501
ENSG00000254559,0.0
ENSG00000254561,-0.05027014880919767
ENSG00000254563,-0.11460787233802193
ENSG00000254564,0.0
ENSG00000254566,0.0
ENSG00000254568,0.0
ENSG00000254569,0.0
ENSG00000254571,-0.004933810598516938
ENSG00000254573,0.04262779056834693
ENSG00000254574,0.006357991788723338
ENSG00000254575,-0.015414499520492377
ENSG00000254577,0.7291951999453921
ENSG00000254578,0.0
ENSG00000254583,0.0
ENSG00000254586,-0.023059317447887074
ENSG00000254587,0.021648711570965026
ENSG00000254590,0.06195363688025038
ENSG00000254591,0.0
ENSG00000254592,0.0005047268922556553
ENSG00000254596,0.02848341976756175
ENSG00000254599,0.0
ENSG00000254604,0.057794836947707706
ENSG00000254605,0.0001228840423278853
ENSG00000254606,0.03363300714620274
ENSG00000254610,-0.7504787753326374
ENSG00000254616,0.03382455971750391
ENSG00000254617,0.0
ENSG00000254619,0.04785371147845573
ENSG00000254620,-0.010722548206462339
ENSG00000254625,0.0
ENSG00000254626,-0.0055237597425392675
ENSG00000254627,-0.04514829825252524
ENSG00000254630,0.019547631826747652
ENSG00000254631,-0.04512373914296901
ENSG00000254632,-0.03789643583092312
ENSG00000254638,0.009035766328362782
ENSG00000254639,-0.04445410545886064
ENSG00000254641,0.0
ENSG00000254644,0.04042133445253267
ENSG00000254648,0.0014054147107393777
ENSG00000254649,0.1303423416605765
ENSG00000254651,0.0
ENSG00000254653,0.16243441170189932
ENSG00000254655,0.0
ENSG00000254662,-0.021920160295582913
ENSG00000254664,-0.025080515083051202
ENSG00000254665,0.0
ENSG00000254668,0.0
ENSG00000254669,0.0
ENSG00000254673,-0.006194152938339139
ENSG00000254676,-0.0006543302366605885
ENSG00000254678,-0.04903014605365118
ENSG00000254680,0.0
ENSG00000254686,-0.05597677778427981
ENSG00000254687,0.06730713267436955
ENSG00000254688,0.022662780825101106
ENSG00000254690,0.0
ENSG00000254691,0.0948300562003047
ENSG00000254692,-0.04410609490299208
ENSG00000254694,0.19032864238867264
ENSG00000254695,-0.00857360774747662
ENSG00000254698,0.0750432814499912
ENSG00000254701,0.06375825679420144
ENSG00000254702,-0.0055237597425392675
ENSG00000254705,0.03418200091837603
ENSG00000254706,-0.05413096390701703
ENSG00000254707,0.0010655943829136465
ENSG00000254710,0.12247331973329982
ENSG00000254712,0.03143084839252908
ENSG00000254719,-0.17852972491697083
ENSG00000254721,0.0
ENSG00000254725,0.0
ENSG00000254730,0.1296849091626678
ENSG00000254731,-0.12864361114813283
ENSG00000254732,0.14425285689528805
ENSG00000254733,-0.0062351077463954525
ENSG00000254734,0.056112067340948445
ENSG00000254739,-0.005216945732632931
ENSG00000254740,-0.6105631660227822
ENSG00000254741,0.0
ENSG00000254744,0.029896521743703205
ENSG00000254753,0.0
ENSG00000254754,0.0
ENSG00000254755,0.0
ENSG00000254756,-0.07452440229145121
ENSG00000254757,-0.1327475678455371
ENSG00000254758,0.0264491621209492
ENSG00000254765,0.0
ENSG00000254771,0.006357991788723338
ENSG00000254777,-0.05508053391907192
ENSG00000254780,-0.09118126346533256
ENSG00000254785,0.0
ENSG00000254786,0.07581638937710325
ENSG00000254789,-0.0060968436466830285
ENSG00000254790,-0.008794949594072322
ENSG00000254792,-0.012312823887869303
ENSG00000254794,-0.0062351077463954525
ENSG00000254800,0.0
ENSG00000254801,0.0
ENSG00000254802,0.23745598758209874
ENSG00000254803,0.007300702129309099
ENSG00000254804,0.007167921335012557
ENSG00000254810,0.0
ENSG00000254811,0.0
ENSG00000254812,0.0005352404329637128
ENSG00000254814,-0.006099256594506308
ENSG00000254816,0.0
ENSG00000254817,0.0
ENSG00000254818,0.0
ENSG00000254820,0.0
ENSG00000254821,0.00023932083919317188
ENSG00000254822,0.0
ENSG00000254824,0.0
ENSG00000254826,0.00754002296850227
ENSG00000254828,0.0
ENSG00000254830,0.026611822679625034
ENSG00000254833,0.023996345293598585
ENSG00000254836,0.0
ENSG00000254844,-0.017455353285576444
ENSG00000254846,0.3877034472747465
ENSG00000254847,-0.04316699970334561
ENSG00000254850,-0.05920144138656251
ENSG00000254851,0.31276193609426484
ENSG00000254853,0.0
ENSG00000254859,-0.01795302042727386
ENSG00000254861,-0.0062351077463954525
ENSG00000254864,-0.2331578147251873
ENSG00000254865,-0.015328342460028496
ENSG00000254873,-0.004699659992938657
ENSG00000254874,0.001633073685054942
ENSG00000254878,0.007749921872885167
ENSG00000254883,0.0
ENSG00000254885,0.006761632240480433
ENSG00000254888,0.0
ENSG00000254890,0.013454362135820085
ENSG00000254892,-0.004448459728534016
ENSG00000254897,-0.007557599369984062
ENSG00000254898,0.01254101546847411
ENSG00000254900,-0.05637911050112961
ENSG00000254905,0.0
ENSG00000254906,-0.008092977857235669
ENSG00000254907,0.11798613969122651
ENSG00000254909,0.026020257904828013
ENSG00000254910,-0.11539775416986797
ENSG00000254913,-0.022073879160481667
ENSG00000254914,0.0
ENSG00000254915,-0.02330605627491429
ENSG00000254919,1.4138069029244378
ENSG00000254920,0.0
ENSG00000254921,-0.008027402727890577
ENSG00000254924,0.016941914478166252
ENSG00000254927,0.0
ENSG00000254928,0.0
ENSG00000254929,0.42467717460819876
ENSG00000254933,0.0
ENSG00000254935,0.0
ENSG00000254936,0.1937904795843889
ENSG00000254938,0.5753779973324741
ENSG00000254941,0.0
ENSG00000254942,0.0
ENSG00000254943,0.0
ENSG00000254953,0.0
ENSG00000254957,0.007167921335012557
ENSG00000254963,0.0
ENSG00000254964,0.029623685474756835
ENSG00000254971,0.0
ENSG00000254972,-0.22485199802591627
ENSG00000254973,0.08024249347368495
ENSG00000254974,0.0349150329145534
ENSG00000254975,0.0
ENSG00000254979,0.001139256279502801
ENSG00000254980,0.0
ENSG00000254983,0.0
ENSG00000254989,0.0
ENSG00000254990,0.1925125515127642
ENSG00000254991,0.014299457762877589
ENSG00000254992,0.0
ENSG00000255000,0.009020122876439815
ENSG00000255001,0.0
ENSG00000255005,0.0
ENSG00000255011,0.0
ENSG00000255015,0.0073459929808722445
ENSG00000255018,0.006761632240480433
ENSG00000255021,-0.11632803958622527
ENSG00000255022,0.0
ENSG00000255026,-0.24241454695302944
ENSG00000255028,0.05751853535599685
ENSG00000255029,0.0
ENSG00000255031,-0.017414813715781914
ENSG00000255038,-0.04992163066464903
ENSG00000255041,0.002071463269909214
ENSG00000255046,1.0792103542568396
ENSG00000255050,-0.010778673770773167
ENSG00000255054,0.0
ENSG00000255057,0.005994804380459698
ENSG00000255060,-0.006583142424605118
ENSG00000255065,0.012473396373097254
ENSG00000255067,-0.011060030349357444
ENSG00000255074,0.06632291434605223
ENSG00000255076,-0.006118670949530166
ENSG00000255081,0.004687701271766931
ENSG00000255085,1.9847077313889951
ENSG00000255088,0.0
ENSG00000255089,0.0
ENSG00000255091,0.03341262488290128
ENSG00000255092,0.01647695178407066
ENSG00000255093,-0.006099256594506308
ENSG00000255094,0.0
ENSG00000255097,0.02212561251495475
ENSG00000255101,-0.03073466498147447
ENSG00000255102,0.0
ENSG00000255108,-0.03184908784748844
ENSG00000255110,0.0
ENSG00000255115,-0.012624296939037235
ENSG00000255118,0.2451052050673299
ENSG00000255119,-0.033154413293216715
ENSG00000255122,-0.13863555122069038
ENSG00000255126,0.0
ENSG00000255130,0.0
ENSG00000255132,0.03395842899456572
ENSG00000255139,-0.5833868430973934
ENSG00000255142,0.0013157075373257249
ENSG00000255143,0.013929553575492989
ENSG00000255144,0.0
ENSG00000255145,-1.2405221007297718
ENSG00000255146,0.1541405739401048
ENSG00000255148,0.010173915052737827
ENSG00000255149,0.0
ENSG00000255155,0.006761632240480433
ENSG00000255158,0.25211255484294337
ENSG00000255160,-0.021234285330457504
ENSG00000255164,-0.0060968436466830285
ENSG00000255165,0.0096357866293744
ENSG00000255166,0.0
ENSG00000255169,-0.01804792491200573
ENSG00000255170,0.0
ENSG00000255173,0.0
ENSG00000255174,0.0071149894885532555
ENSG00000255176,0.05634857600932462
ENSG00000255179,-0.02984985298456406
ENSG00000255182,0.14493562125160953
ENSG00000255184,0.014107625221352678
ENSG00000255186,0.0
ENSG00000255188,0.0
ENSG00000255191,0.0
ENSG00000255201,0.04053547655038067
ENSG00000255202,0.035247231448038555
ENSG00000255204,0.0
ENSG00000255207,0.006357991788723338
ENSG00000255209,0.0
ENSG00000255210,0.0021611780573209047
ENSG00000255214,0.0
ENSG00000255216,-0.10903494521863653
ENSG00000255219,-0.04590588930115527
ENSG00000255224,0.24088692820812074
ENSG00000255229,-0.21661876252918988
ENSG00000255232,0.0
ENSG00000255233,-0.023935840224914882
ENSG00000255235,0.0
ENSG00000255237,-0.3116233588141596
ENSG00000255241,0.0
ENSG00000255244,-0.05353119266803602
ENSG00000255246,0.006698879830594794
ENSG00000255250,-0.04871826318411828
ENSG00000255252,0.0
ENSG00000255253,0.0073459929808722445
ENSG00000255256,0.14738429673672324
ENSG00000255260,0.06757761796898168
ENSG00000255268,-0.006099256594506308
ENSG00000255271,0.005890253948492136
ENSG00000255272,0.014654537283175069
ENSG00000255279,0.00023932083919317188
ENSG00000255280,0.013876621729033688
ENSG00000255283,0.0
ENSG00000255285,0.0
ENSG00000255286,0.3206773427519807
ENSG00000255288,0.0
ENSG00000255289,0.0
ENSG00000255292,-0.000488111140251532
ENSG00000255296,0.012649273574894988
ENSG00000255299,0.011859603466632174
ENSG00000255301,0.0
ENSG00000255309,0.0
ENSG00000255310,0.14375675491325346
ENSG00000255313,0.0
ENSG00000255321,0.12318975896052181
ENSG00000255325,-0.06038518991167082
ENSG00000255328,-0.4548933336607152
ENSG00000255330,-0.010237069219776629
ENSG00000255331,0.019890640657912885
ENSG00000255334,0.014934842548700297
ENSG00000255336,0.0
ENSG00000255338,0.0
ENSG00000255339,0.07206697204057069
ENSG00000255340,0.04972525131502237
ENSG00000255342,0.037273088594132885
ENSG00000255343,0.0006956859143323352
ENSG00000255347,0.014107625221352678
ENSG00000255348,0.06494146753675517
ENSG00000255351,0.00017383948606386652
ENSG00000255356,0.0
ENSG00000255360,0.0
ENSG00000255365,-0.006194152938339139
ENSG00000255366,0.1202230204845493
ENSG00000255368,0.0
ENSG00000255369,0.0
ENSG00000255372,0.048608453908110694
ENSG00000255384,0.2294190795397903
ENSG00000255389,0.14613196655973337
ENSG00000255395,0.02020455991085977
ENSG00000255396,-0.00315688243093179
ENSG00000255401,0.0
ENSG00000255402,0.0
ENSG00000255404,0.0
ENSG00000255410,0.39312718756766984
ENSG00000255421,0.020766489209254647
ENSG00000255422,0.022769855232649766
ENSG00000255426,0.0
ENSG00000255429,0.015618965622708744
ENSG00000255432,0.0
ENSG00000255434,-0.0026218115318464782
ENSG00000255438,-0.18533964688782356
ENSG00000255439,-0.006842379057968716
ENSG00000255440,-0.16269246379619492
ENSG00000255442,0.0
ENSG00000255445,0.0800457742077383
ENSG00000255446,-0.030168774955893284
ENSG00000255447,0.032145207428679254
ENSG00000255448,-0.04278305553845328
ENSG00000255449,0.03552191092334275
ENSG00000255451,0.0
ENSG00000255452,0.0
ENSG00000255455,0.0
ENSG00000255456,-0.005630372430980308
ENSG00000255457,0.0
ENSG00000255459,-0.03697805457542944
ENSG00000255463,0.0
ENSG00000255467,0.015027956794138226
ENSG00000255470,0.0
ENSG00000255472,0.0
ENSG00000255475,-0.12889325234252236
ENSG00000255477,0.006698879830594794
ENSG00000255478,0.0003519328340218751
ENSG00000255479,0.0
ENSG00000255480,0.09940068449368827
ENSG00000255486,0.0
ENSG00000255487,0.021901619119977445
ENSG00000255489,0.07957867124375329
ENSG00000255495,0.37698157854858794
ENSG00000255496,-0.0027221480860234633
ENSG00000255497,0.0
ENSG00000255498,0.0
ENSG00000255499,0.0
ENSG00000255505,0.0
ENSG00000255506,0.047805547826301004
ENSG00000255507,-0.45766453886959674
ENSG00000255508,-0.029683721762156466
ENSG00000255513,0.0
ENSG00000255515,0.0
ENSG00000255516,0.0010492503854823906
ENSG00000255519,0.0009963185390230896
ENSG00000255520,0.0394664125223326
ENSG00000255523,-0.015413885371800802
ENSG00000255525,0.006761632240480433
ENSG00000255527,0.0
ENSG00000255528,0.04813995416263681
ENSG00000255530,0.0
ENSG00000255533,0.014301574908514064
ENSG00000255535,0.0
ENSG00000255539,-0.006625260384068944
ENSG00000255543,0.0
ENSG00000255548,-0.02309129079606898
ENSG00000255550,0.0
ENSG00000255551,0.0
ENSG00000255555,-0.04894381989186852
ENSG00000255556,0.059405523892116244
ENSG00000255557,0.04811689514273715
ENSG00000255558,0.021965802452494312
ENSG00000255563,0.0
ENSG00000255565,0.22915083880579973
ENSG00000255568,-0.6077268036697829
ENSG00000255572,0.028017677745286292
ENSG00000255575,-0.024937120826906543
ENSG00000255580,0.09016786251323311
ENSG00000255581,0.8586727847011992
ENSG00000255583,0.0
ENSG00000255585,0.0708468910281112
ENSG00000255599,-0.06874524474090735
ENSG00000255608,0.027899482296681374
ENSG00000255621,0.0712550620186001
ENSG00000255627,0.007848681033904082
ENSG00000255628,0.0
ENSG00000255629,0.0
ENSG00000255639,0.20087892632917712
ENSG00000255641,-0.04407882706183777
ENSG00000255644,0.0
ENSG00000255648,-0.01233195139307848
ENSG00000255655,0.007945616216960731
ENSG00000255663,-0.037896570691085624
ENSG00000255669,-0.07801882214555421
ENSG00000255670,0.22607963826788613
ENSG00000255671,-0.006194152938339139
ENSG00000255672,0.05117524816177458
ENSG00000255680,0.04208023955977795
ENSG00000255686,0.0
ENSG00000255689,-0.21063745601576045
ENSG00000255692,0.0
ENSG00000255703,0.549390158506246
ENSG00000255704,0.006761632240480433
ENSG00000255723,-0.004858971148741862
ENSG00000255726,0.0
ENSG00000255730,0.0037122564873712308
ENSG00000255741,0.09499508562349054
ENSG00000255753,0.029853721075737076
ENSG00000255775,0.014028995190156114
ENSG00000255780,0.10251010164906603
ENSG00000255786,0.0007537879944065247
ENSG00000255790,-0.0016928696873435983
ENSG00000255801,-0.0062351077463954525
ENSG00000255811,0.0
ENSG00000255817,0.036448781457432404
ENSG00000255825,0.0
ENSG00000255829,0.0
ENSG00000255830,0.0
ENSG00000255835,-0.019692080891805644
ENSG00000255839,0.0
ENSG00000255843,-0.0020011028890615096
ENSG00000255845,-0.0062351077463954525
ENSG00000255847,0.0
ENSG00000255856,0.04002750593293869
ENSG00000255858,0.0
ENSG00000255866,0.05213274512947356
ENSG00000255871,-0.006118670949530166
ENSG00000255872,0.060095196720236846
ENSG00000255882,-0.01738923991991503
ENSG00000255885,0.0
ENSG00000255886,0.07322533356451726
ENSG00000255893,0.03987526709198445
ENSG00000255899,0.0
ENSG00000255900,0.0
ENSG00000255910,0.05060603342960156
ENSG00000255919,0.013658693918032436
ENSG00000255928,-0.09714722405497689
ENSG00000255931,0.03097686168829339
ENSG00000255944,0.0
ENSG00000255945,0.0
ENSG00000255946,-0.05128720826228039
ENSG00000255959,-0.05952209431995361
ENSG00000255960,-0.0062351077463954525
ENSG00000255965,0.0
ENSG00000255972,0.006698879830594794
ENSG00000255973,0.0
ENSG00000255977,0.00955563198455919
ENSG00000255983,-0.052894030216413354
ENSG00000255995,0.0
ENSG00000256001,0.8267393415947937
ENSG00000256004,0.026601989694709047
ENSG00000256006,-0.07691067520983358
ENSG00000256011,0.0
ENSG00000256013,0.0
ENSG00000256028,0.0
ENSG00000256029,-0.05725215445583572
ENSG00000256034,0.01606061749046558
ENSG00000256035,0.0
ENSG00000256044,0.0009963185390230896
ENSG00000256064,0.018150284112463652
ENSG00000256071,-0.01581063375867094
ENSG00000256072,0.0
ENSG00000256081,0.0
ENSG00000256084,0.16521329106730723
ENSG00000256085,0.0009963185390230896
ENSG00000256098,0.0
ENSG00000256100,-0.006525040344530927
ENSG00000256101,-0.06804686057096768
ENSG00000256108,0.007429069477052865
ENSG00000256116,0.15069534667728102
ENSG00000256137,0.0
ENSG00000256139,-0.041577282992819375
ENSG00000256146,-8.411916529069141e-05
ENSG00000256148,-0.11292291522139217
ENSG00000256149,0.07693176163027297
ENSG00000256150,0.03884904516518518
ENSG00000256152,0.0
ENSG00000256157,0.0
ENSG00000256159,0.009285675575111526
ENSG00000256176,0.264294558104333
ENSG00000256181,0.0
ENSG00000256185,0.0
ENSG00000256196,0.36684333508564304
ENSG00000256199,0.007300702129309099
ENSG00000256204,0.0
ENSG00000256206,0.024633693579125895
ENSG00000256209,0.0030206969205480785
ENSG00000256218,0.02217503698817737
ENSG00000256220,-0.12239829959808786
ENSG00000256221,-0.009963921109516077
ENSG00000256226,-0.024628846183143198
ENSG00000256237,-0.07222342352614339
ENSG00000256249,-0.006525040344530927
ENSG00000256250,0.0
ENSG00000256256,0.0
ENSG00000256258,-0.0062351077463954525
ENSG00000256271,0.2691733525162291
ENSG00000256273,0.021460756846212733
ENSG00000256278,0.10792122918122565
ENSG00000256281,-0.0055237597425392675
ENSG00000256287,-0.015810584746079846
ENSG00000256298,0.007167921335012557
ENSG00000256299,0.06279066541216924
ENSG00000256306,0.001172134427810275
ENSG00000256311,-0.006118670949530166
ENSG00000256312,0.07469616601768303
ENSG00000256314,0.0014229888202530842
ENSG00000256321,-0.5662390064054896
ENSG00000256325,0.09109595298384673
ENSG00000256339,-0.018795012816495666
ENSG00000256341,0.05055600699594925
ENSG00000256346,0.0
ENSG00000256349,0.001018145841870227
ENSG00000256350,0.013129008417432452
ENSG00000256353,0.0
ENSG00000256361,0.19774253566585187
ENSG00000256364,0.0
ENSG00000256372,0.0
ENSG00000256378,0.0
ENSG00000256381,0.010319944692012556
ENSG00000256400,0.16053927504528095
ENSG00000256403,0.005649396093810183
ENSG00000256407,0.042423089882736825
ENSG00000256417,-0.47653719770672437
ENSG00000256427,0.03733324880004771
ENSG00000256433,-0.04336016228015539
ENSG00000256440,0.0
ENSG00000256443,-0.3036947661946644
ENSG00000256448,0.015131410167191422
ENSG00000256450,-0.01084380285167388
ENSG00000256452,-0.039467481813442604
ENSG00000256458,0.37884441408954683
ENSG00000256462,0.0
ENSG00000256465,0.0
ENSG00000256469,0.0
ENSG00000256473,0.01604836930124668
ENSG00000256481,-0.08838494570871624
ENSG00000256484,0.0
ENSG00000256500,0.0014120954718661732
ENSG00000256502,0.0
ENSG00000256504,0.00011573740598967621
ENSG00000256512,0.0
ENSG00000256513,0.0007628505562671268
ENSG00000256514,0.0
ENSG00000256538,0.07587834268678402
ENSG00000256542,0.021783566945575386
ENSG00000256552,-0.26126593220304006
ENSG00000256557,-0.012133274527669016
ENSG00000256564,-0.1844018644383257
ENSG00000256566,-0.03172573596307243
ENSG00000256568,-0.030507506395401618
ENSG00000256569,0.0
ENSG00000256571,0.034881738424875026
ENSG00000256588,0.05940691376212348
ENSG00000256591,0.43328696959280943
ENSG00000256594,-0.6794951205481732
ENSG00000256596,-0.01899762479538689
ENSG00000256603,0.020261578137353298
ENSG00000256627,0.0
ENSG00000256630,0.0
ENSG00000256632,0.00723787353088114
ENSG00000256640,0.0
ENSG00000256646,0.059823121325015355
ENSG00000256654,0.14722974953735724
ENSG00000256658,0.273645612590216
