,log2FC
ENSG00000256465,0.0
ENSG00000256469,0.0
ENSG00000256473,0.0015045727151835955
ENSG00000256481,-0.06379391521237476
ENSG00000256484,0.0
ENSG00000256500,-0.001408957581886111
ENSG00000256502,0.0
ENSG00000256504,-0.013166284849210235
ENSG00000256512,0.0
ENSG00000256513,5.650251635980555e-05
ENSG00000256514,0.0
ENSG00000256538,0.021021675926478904
ENSG00000256542,0.02384990118360345
ENSG00000256552,-0.16252896346677273
ENSG00000256557,-0.02426654905533803
ENSG00000256564,-0.17897863635399197
ENSG00000256566,0.0006710483399654729
ENSG00000256568,-0.025757907691713443
ENSG00000256569,0.0
ENSG00000256571,-0.00019151449269496496
ENSG00000256588,0.11066630163166816
ENSG00000256591,0.35570599724312535
ENSG00000256594,-0.2781295534476136
ENSG00000256596,-0.025757907691713443
ENSG00000256603,0.07138024270424775
ENSG00000256627,0.0
ENSG00000256630,0.0
ENSG00000256632,-0.012470215492790905
ENSG00000256640,0.0
ENSG00000256646,0.0312655467369109
ENSG00000256654,0.046055081268989384
ENSG00000256658,0.34855652491381445
ENSG00000256663,1.1090557636646208
ENSG00000256664,0.0
ENSG00000256673,0.30993297496499655
ENSG00000256686,0.0
ENSG00000256691,0.0
ENSG00000256694,-0.02584110785751878
ENSG00000256695,-0.01251812259326477
ENSG00000256705,0.36744670107363575
ENSG00000256706,-0.05001662885972173
ENSG00000256708,0.0
ENSG00000256712,0.3562843395460002
ENSG00000256714,0.0
ENSG00000256732,-0.024448761800234954
ENSG00000256734,0.0
ENSG00000256739,0.012958760919382405
ENSG00000256747,0.2397044234034475
ENSG00000256748,-0.03817262850471867
ENSG00000256757,-0.18620108935670437
ENSG00000256774,0.0
ENSG00000256783,-0.11986625571401568
ENSG00000256799,0.0
ENSG00000256803,0.0
ENSG00000256804,0.0
ENSG00000256814,0.037046315068188514
ENSG00000256824,0.07773282209877032
ENSG00000256825,0.0
ENSG00000256827,0.025418977893282006
ENSG00000256835,0.0
ENSG00000256843,0.029372961331238456
ENSG00000256851,-0.012470215492790905
ENSG00000256861,0.0
ENSG00000256875,0.0
ENSG00000256894,-0.30559872160942664
ENSG00000256897,-0.009933657009834146
ENSG00000256913,-0.04092625797033188
ENSG00000256915,0.0
ENSG00000256917,0.0
ENSG00000256923,-0.7521697946732997
ENSG00000256928,0.0
ENSG00000256947,-0.022772816987008587
ENSG00000256950,-0.012193687293366057
ENSG00000256951,-0.2049257986577037
ENSG00000256955,-0.05458097077713442
ENSG00000256966,0.0
ENSG00000256967,-0.044329534114667
ENSG00000256972,0.047490867821247285
ENSG00000256973,0.04766548582285167
ENSG00000256975,0.02612504576859264
ENSG00000256982,0.11591303531106195
ENSG00000256984,0.14076802628123003
ENSG00000256986,0.0
ENSG00000256987,0.0
ENSG00000257000,0.0
ENSG00000257004,0.23522055555511767
ENSG00000257005,0.0
ENSG00000257009,-0.013166284849210235
ENSG00000257012,0.0
ENSG00000257022,-0.034645975317827205
ENSG00000257025,0.0
ENSG00000257027,0.08130189641678148
ENSG00000257042,0.012227440549224583
ENSG00000257045,0.038932787956809614
ENSG00000257058,-0.5223329462279904
ENSG00000257060,0.13578926301642635
ENSG00000257062,0.0
ENSG00000257065,0.0
ENSG00000257070,0.013141263832756378
ENSG00000257078,-0.013166284849210235
ENSG00000257083,0.3230289855883642
ENSG00000257086,0.09087208190107948
ENSG00000257087,0.0
ENSG00000257094,0.0
ENSG00000257096,0.0
ENSG00000257105,0.0
ENSG00000257113,0.0
ENSG00000257120,0.08405656102408691
ENSG00000257124,0.013222787365570041
ENSG00000257129,0.0
ENSG00000257142,0.0
ENSG00000257146,0.013222787365570041
ENSG00000257157,-0.012470215492790905
ENSG00000257159,0.011460896244729558
ENSG00000257164,0.013141263832756378
ENSG00000257165,0.0
ENSG00000257169,0.03942255524724137
ENSG00000257171,0.013736739891914363
ENSG00000257175,-0.036270153559185656
ENSG00000257178,0.0
ENSG00000257180,-0.20043006024813367
ENSG00000257181,0.0
ENSG00000257183,0.0
ENSG00000257191,-0.2231335471254231
ENSG00000257194,-0.21280434071448162
ENSG00000257199,-0.08997583302787351
ENSG00000257202,0.0
ENSG00000257207,0.0
ENSG00000257221,-0.07444036964350283
ENSG00000257222,0.253523886208974
ENSG00000257224,0.0
ENSG00000257225,0.09439565303415962
ENSG00000257226,0.0
ENSG00000257235,0.0
ENSG00000257237,0.0
ENSG00000257239,-0.04954019910306848
ENSG00000257241,0.012902258403022601
ENSG00000257252,0.11513247593819109
ENSG00000257253,0.013222787365570041
ENSG00000257254,0.0
ENSG00000257256,0.010346150792273627
ENSG00000257258,0.03593510861447861
ENSG00000257262,0.061058248047752985
ENSG00000257264,-0.1321322609439884
ENSG00000257265,0.0
ENSG00000257268,0.0762465127987478
ENSG00000257270,0.02147814753901975
ENSG00000257272,-0.03418897858089856
ENSG00000257275,0.025866077639247385
ENSG00000257277,0.06278199007821746
ENSG00000257284,9.118314369452318e-05
ENSG00000257286,0.0
ENSG00000257288,-0.06185657468832937
ENSG00000257289,0.049602955013693585
ENSG00000257292,0.0
ENSG00000257294,0.00017270667650818618
ENSG00000257296,0.0
ENSG00000257298,0.07865496790750445
ENSG00000257310,0.0
ENSG00000257322,0.06770053083708222
ENSG00000257323,0.0
ENSG00000257325,0.09441568166006625
ENSG00000257327,0.05082898632774574
ENSG00000257329,-0.0003502878990247066
ENSG00000257341,-0.036403733832344284
ENSG00000257343,0.0
ENSG00000257350,0.0006710483399654729
ENSG00000257355,0.025252191342281006
ENSG00000257359,0.050501837021074365
ENSG00000257360,0.0
ENSG00000257366,0.15652930762146733
ENSG00000257373,0.01217093803286478
ENSG00000257376,0.0033907008891914253
ENSG00000257378,0.0
ENSG00000257379,-0.04816804014332336
ENSG00000257384,-0.037923688267042066
ENSG00000257386,0.0
ENSG00000257389,0.0
ENSG00000257390,0.26873629070845817
ENSG00000257391,0.07904880833030137
ENSG00000257395,0.0
ENSG00000257398,-0.09770490975890456
ENSG00000257403,-0.025554590725888515
ENSG00000257404,0.0
ENSG00000257405,0.025508323531397613
ENSG00000257407,0.013141263832756378
ENSG00000257410,0.0
ENSG00000257411,0.0
ENSG00000257415,0.0
ENSG00000257426,-0.013166284849210235
ENSG00000257429,0.0
ENSG00000257431,0.03709515231905598
ENSG00000257432,0.0
ENSG00000257434,0.013222787365570041
ENSG00000257435,0.0
ENSG00000257438,0.1196168759277133
ENSG00000257449,-0.05151981900512331
ENSG00000257452,0.025312201865621158
ENSG00000257454,0.0
ENSG00000257456,0.08861752018882099
ENSG00000257458,0.34073847539764157
ENSG00000257464,-0.049282521970149845
ENSG00000257470,-1.5101181077476362
ENSG00000257472,0.013141263832756378
ENSG00000257474,0.013222787365570041
ENSG00000257475,0.010834226826885118
ENSG00000257477,-0.038228123184504345
ENSG00000257489,-0.19230922435345443
ENSG00000257493,0.0
ENSG00000257494,0.008055037196564113
ENSG00000257500,-0.013050080689061855
ENSG00000257509,0.03708209218708748
ENSG00000257512,0.025229442081779734
ENSG00000257514,0.036265306414258736
ENSG00000257515,0.08706921172734997
ENSG00000257517,0.012902258403022601
ENSG00000257519,0.0
ENSG00000257524,-0.017367116619499856
ENSG00000257526,0.5088369871507235
ENSG00000257527,-0.20874307744556253
ENSG00000257531,0.21671987832962208
ENSG00000257534,-0.012314805627439841
ENSG00000257543,0.549637898277481
ENSG00000257548,-0.06043662809577473
ENSG00000257553,0.0
ENSG00000257558,0.0
ENSG00000257563,0.1567114899258104
ENSG00000257564,0.012902258403022601
ENSG00000257570,0.025252191342281006
ENSG00000257579,-0.02444649004428237
ENSG00000257580,0.0
ENSG00000257587,0.0
ENSG00000257603,0.0
ENSG00000257604,-0.03646974241709282
ENSG00000257607,0.0
ENSG00000257611,0.013141263832756378
ENSG00000257614,0.0
ENSG00000257622,0.0
ENSG00000257624,0.011642035985922589
ENSG00000257634,0.0
ENSG00000257635,0.0
ENSG00000257643,0.0013704803894451778
ENSG00000257644,0.0
ENSG00000257645,0.02539372539843482
ENSG00000257647,0.0
ENSG00000257653,0.0
ENSG00000257654,0.08283088239894278
ENSG00000257657,0.3626174336248925
ENSG00000257658,0.013893835705535516
ENSG00000257663,-0.025535382390363792
ENSG00000257668,0.0
ENSG00000257672,0.0
ENSG00000257674,-0.05002445674705147
ENSG00000257680,-0.0007633607843911538
ENSG00000257681,-0.025464293288822736
ENSG00000257682,0.0
ENSG00000257687,0.0
ENSG00000257691,0.0
ENSG00000257700,0.0
ENSG00000257703,0.34229178496141377
ENSG00000257711,-0.5589785979946073
ENSG00000257715,0.103431604653421
ENSG00000257721,0.0
ENSG00000257725,-0.4358174535310305
ENSG00000257726,0.0
ENSG00000257729,0.8647370820118494
ENSG00000257735,-0.12587372848462147
ENSG00000257737,0.0
ENSG00000257740,0.3403061967337856
ENSG00000257754,0.12828648576349475
ENSG00000257759,0.12085273698563545
ENSG00000257764,0.0
ENSG00000257766,0.0
ENSG00000257767,0.0
ENSG00000257769,0.06983450056791227
ENSG00000257777,0.0
ENSG00000257781,-0.037822941566355676
ENSG00000257797,0.0
ENSG00000257808,0.0
ENSG00000257823,0.0
ENSG00000257824,0.0
ENSG00000257825,0.0
ENSG00000257826,-0.15334407938624975
ENSG00000257829,0.01202580969989453
ENSG00000257831,-0.013166284849210235
ENSG00000257835,0.0800610158601159
ENSG00000257837,0.0
ENSG00000257848,-0.011521482380758497
ENSG00000257849,0.0
ENSG00000257852,0.01217093803286478
ENSG00000257863,-0.012470215492790905
ENSG00000257865,0.0
ENSG00000257869,-0.04831663511184464
ENSG00000257870,0.07424384543844725
ENSG00000257875,0.0
ENSG00000257878,0.001029100072203984
ENSG00000257879,0.0
ENSG00000257880,-0.013434389688781991
ENSG00000257884,-0.06006179496669872
ENSG00000257890,0.03821446026864376
ENSG00000257891,0.0
ENSG00000257896,0.02539372539843482
ENSG00000257897,0.11375288184440699
ENSG00000257900,0.02369722503594089
ENSG00000257904,0.0618098060939501
ENSG00000257905,0.0
ENSG00000257910,-0.10802739101995823
ENSG00000257918,0.22304431724128637
ENSG00000257921,0.0020701762294596665
ENSG00000257925,-0.013166284849210235
ENSG00000257932,0.0
ENSG00000257940,0.012993441546717128
ENSG00000257943,0.0006273561333097616
ENSG00000257947,0.0
ENSG00000257948,0.05117827950486854
ENSG00000257951,-0.46211361092305064
ENSG00000257953,0.36936394519056515
ENSG00000257954,0.011423269802564806
ENSG00000257955,0.0
ENSG00000257958,-0.012388305876678277
ENSG00000257959,0.0
ENSG00000257962,-0.03797163781700193
ENSG00000257964,-0.022233909112452974
ENSG00000257976,0.026619035595325486
ENSG00000257985,-0.025535382390363792
ENSG00000257991,0.0
ENSG00000257994,-0.037822941566355676
ENSG00000257995,0.0
ENSG00000257998,0.0
ENSG00000258007,0.48151203172827184
ENSG00000258010,-0.012643058795284014
ENSG00000258012,-0.012470215492790905
ENSG00000258028,0.0518217199562003
ENSG00000258034,0.1552911448239134
ENSG00000258044,-0.00694426384490765
ENSG00000258050,0.05000165477101404
ENSG00000258051,0.012343644709372964
ENSG00000258052,0.0
ENSG00000258053,0.16391317963778995
ENSG00000258064,0.0
ENSG00000258066,-0.1183560208602169
ENSG00000258068,-0.024593432310076532
ENSG00000258072,-0.5722964758777342
ENSG00000258073,0.02588270726774776
ENSG00000258077,0.23436091678285345
ENSG00000258081,-0.11823925198343233
ENSG00000258084,0.012394049105638669
ENSG00000258088,0.20603063502383187
ENSG00000258090,0.003871596577017619
ENSG00000258091,0.0
ENSG00000258092,0.0
ENSG00000258101,0.9200967089111602
ENSG00000258107,0.18785199026135294
ENSG00000258108,0.0
ENSG00000258111,0.07849980612392038
ENSG00000258114,0.0
ENSG00000258115,0.012023115746825526
ENSG00000258119,0.0
ENSG00000258121,0.0
ENSG00000258122,-0.023714085786788006
ENSG00000258130,-1.2957287206146026
ENSG00000258131,-0.5116965142872237
ENSG00000258137,-0.190375616792554
ENSG00000258140,0.0
ENSG00000258142,0.0
ENSG00000258148,0.0
ENSG00000258150,-1.1931532019810547
ENSG00000258154,0.012501633281748373
ENSG00000258170,0.012902258403022601
ENSG00000258172,0.09258580827760189
ENSG00000258173,0.0
ENSG00000258177,0.0338060062414806
ENSG00000258178,0.0
ENSG00000258179,0.035398298280247174
ENSG00000258181,0.0035379536208786228
ENSG00000258184,0.0
ENSG00000258185,0.0
ENSG00000258193,0.0
ENSG00000258196,-0.03743283390454827
ENSG00000258199,-0.06238678092949097
ENSG00000258202,0.0
ENSG00000258203,0.014345709938924138
ENSG00000258205,0.0
ENSG00000258210,0.0359958923022734
ENSG00000258214,0.0
ENSG00000258215,-0.010062332424094503
ENSG00000258216,-0.30957424236368947
ENSG00000258224,-0.013050080689061855
ENSG00000258230,0.19538960100359776
ENSG00000258232,-0.045276483078252286
ENSG00000258234,0.02647145390352306
ENSG00000258235,0.0
ENSG00000258249,-0.012193687293366057
ENSG00000258256,0.09033578180100515
ENSG00000258260,0.08044846373341341
ENSG00000258265,0.0
ENSG00000258271,0.0
ENSG00000258272,0.012902258403022601
ENSG00000258273,0.0
ENSG00000258283,0.0
ENSG00000258294,0.026223953117583892
ENSG00000258301,0.036468503285551915
ENSG00000258302,-0.47420569185825023
ENSG00000258303,0.04622995106224782
ENSG00000258304,0.0
ENSG00000258311,0.0869990565966281
ENSG00000258312,-0.02427631893761461
ENSG00000258313,0.0
ENSG00000258314,0.0
ENSG00000258317,0.14232239117422596
ENSG00000258323,0.2374498470008151
ENSG00000258324,0.0
ENSG00000258337,0.3878022476738662
ENSG00000258338,0.0
ENSG00000258342,0.0603561259575599
ENSG00000258344,-0.025752750234177287
ENSG00000258345,0.012121779594294405
ENSG00000258346,-0.012388305876678277
ENSG00000258354,0.15426782508982595
ENSG00000258355,0.15253953038602164
ENSG00000258358,0.0
ENSG00000258364,0.0
ENSG00000258365,-0.06905755498991295
ENSG00000258367,0.0
ENSG00000258375,0.013141263832756378
ENSG00000258377,0.0
ENSG00000258378,0.20268895548089885
ENSG00000258379,0.0
ENSG00000258381,0.0
ENSG00000258383,0.0
ENSG00000258386,-0.012218708309819915
ENSG00000258387,0.0
ENSG00000258393,0.0
ENSG00000258394,0.024659076165422573
ENSG00000258400,-0.013050080689061855
ENSG00000258402,0.0
ENSG00000258407,0.0
ENSG00000258410,0.01217093803286478
ENSG00000258411,0.0
ENSG00000258412,0.03446354096847418
ENSG00000258416,0.0
ENSG00000258417,0.0
ENSG00000258424,0.4723620558955134
ENSG00000258425,-0.013050080689061855
ENSG00000258428,-0.09024787668226737
ENSG00000258430,0.0
ENSG00000258433,0.0
ENSG00000258437,0.12938387033764448
ENSG00000258440,0.0
ENSG00000258443,0.10478755264424289
ENSG00000258444,0.0
ENSG00000258446,-0.022797838003462436
ENSG00000258449,0.0
ENSG00000258450,-0.10402079106115189
ENSG00000258454,-0.04719818996802219
ENSG00000258455,0.03625552902964022
ENSG00000258459,0.0
ENSG00000258461,0.0012594643413672973
ENSG00000258462,0.00017270667650818618
ENSG00000258463,0.0
ENSG00000258465,0.08360906741511871
ENSG00000258466,0.16414911682432762
ENSG00000258472,0.0
ENSG00000258473,-0.023861218836805115
ENSG00000258478,0.025252191342281006
ENSG00000258481,-0.0010093192480613473
ENSG00000258488,-0.053256738675435955
ENSG00000258490,0.302764453449471
ENSG00000258493,0.0
ENSG00000258496,0.013222787365570041
ENSG00000258497,0.012902258403022601
ENSG00000258500,0.01217093803286478
ENSG00000258503,0.0
ENSG00000258504,0.0
ENSG00000258506,0.0
ENSG00000258507,0.0
ENSG00000258509,0.013141263832756378
ENSG00000258513,-0.00026402644618763425
ENSG00000258515,0.5133008385747793
ENSG00000258516,-0.013050080689061855
ENSG00000258517,0.0
ENSG00000258519,0.025766503107599377
ENSG00000258520,-0.12154828944287488
ENSG00000258521,0.051835046359832215
ENSG00000258529,0.0
ENSG00000258534,0.05161624254060743
ENSG00000258535,-0.022891729233372363
ENSG00000258539,0.10172002507880512
ENSG00000258540,0.0
ENSG00000258542,0.0
ENSG00000258549,0.0
ENSG00000258554,0.0
ENSG00000258557,0.0
ENSG00000258558,-0.001576077777742435
ENSG00000258559,0.32776582552585865
ENSG00000258560,-0.025780656952214723
ENSG00000258561,-0.13833626431954327
ENSG00000258576,0.01281599695018553
ENSG00000258578,-0.011522638953400582
ENSG00000258580,0.027188372155548618
ENSG00000258581,0.044923838555898654
ENSG00000258593,0.0599745967826946
ENSG00000258594,-0.004043891838767924
ENSG00000258598,-0.05091883245279105
ENSG00000258599,0.036751460524430436
ENSG00000258600,0.0
ENSG00000258601,0.013141263832756378
ENSG00000258603,0.024282266182381024
ENSG00000258604,0.016370479041558417
ENSG00000258610,0.0
ENSG00000258615,-0.012470215492790905
ENSG00000258620,-0.08700423750577242
ENSG00000258622,0.0
ENSG00000258627,0.0
ENSG00000258631,-0.0017685727083620595
ENSG00000258634,0.12164917887271787
ENSG00000258637,0.5071239356235749
ENSG00000258638,0.0
ENSG00000258642,0.01217093803286478
ENSG00000258646,0.16384159428028378
ENSG00000258649,-0.06645442460163914
ENSG00000258653,-0.03696270880115013
ENSG00000258654,0.013222787365570041
ENSG00000258656,0.0
ENSG00000258660,0.0
ENSG00000258662,0.5587394410778943
ENSG00000258663,0.0
ENSG00000258665,0.013222787365570041
ENSG00000258670,0.025365715371536684
ENSG00000258671,0.013141263832756378
ENSG00000258672,0.06882860266621309
ENSG00000258674,0.07291773580685501
ENSG00000258676,-0.038228123184504345
ENSG00000258677,0.025866077639247385
ENSG00000258679,-0.013050080689061855
ENSG00000258680,0.0
ENSG00000258682,0.32232993403349475
ENSG00000258683,0.012145917016410922
ENSG00000258687,5.650251635980555e-05
ENSG00000258690,-0.04962103647669757
ENSG00000258691,0.0
ENSG00000258693,0.10369594290574843
ENSG00000258695,0.012902258403022601
ENSG00000258696,0.0006725031721985936
ENSG00000258698,0.023791856864378333
ENSG00000258699,0.025926454947226014
ENSG00000258703,-0.04595771461027914
ENSG00000258707,0.0
ENSG00000258711,-0.005671203141303566
ENSG00000258717,-0.06623633473255346
ENSG00000258719,0.0
ENSG00000258723,0.036751460524430436
ENSG00000258728,0.012980932103070941
ENSG00000258729,0.0
ENSG00000258732,-0.059822683147031326
ENSG00000258734,0.02636405119832642
ENSG00000258736,-0.022580000109152322
ENSG00000258744,-1.0153704932146712
ENSG00000258745,0.0
ENSG00000258746,0.0
ENSG00000258749,0.0
ENSG00000258751,-0.043890351424458365
ENSG00000258753,0.0025355954195875746
ENSG00000258757,0.0
ENSG00000258759,0.012641929494552867
ENSG00000258760,-0.011886821246679197
ENSG00000258761,0.0
ENSG00000258764,0.0
ENSG00000258765,0.0
ENSG00000258767,0.0
ENSG00000258768,0.021544909028913373
ENSG00000258772,0.0
ENSG00000258773,-0.02426654905533803
ENSG00000258776,-1.9834046107952976
ENSG00000258777,-0.0059834366086402024
ENSG00000258782,0.0
ENSG00000258784,-0.037822941566355676
ENSG00000258785,0.0
ENSG00000258789,-0.30515286987795576
ENSG00000258790,-0.05556987632820197
ENSG00000258792,-0.20983362825447283
ENSG00000258793,0.0
ENSG00000258795,0.0
ENSG00000258796,0.027083914285721447
ENSG00000258800,0.0
ENSG00000258802,0.0
ENSG00000258807,-0.0380055978831547
ENSG00000258811,-0.06734473161543111
ENSG00000258816,0.0
ENSG00000258820,0.0060348619734759135
ENSG00000258824,0.11221791559408978
ENSG00000258827,0.07645638582107889
ENSG00000258829,0.21827546636307563
ENSG00000258830,0.0
ENSG00000258831,0.04504921955208316
ENSG00000258837,-0.2560322017859207
ENSG00000258842,0.0
ENSG00000258844,0.009849928664698651
ENSG00000258845,0.0
ENSG00000258847,0.32431555880601903
ENSG00000258850,0.01217093803286478
ENSG00000258851,0.17610667219417292
ENSG00000258853,0.03875424381517067
ENSG00000258854,0.03829598380145742
ENSG00000258856,0.03709515231905598
ENSG00000258857,-0.083393031474723
ENSG00000258858,0.01336879956830115
ENSG00000258860,-0.024858521369469182
ENSG00000258864,0.025252191342281006
ENSG00000258866,-0.023892894328063546
ENSG00000258868,-0.05644132871719174
ENSG00000258871,-0.010990635925040945
ENSG00000258875,-0.12563916438385958
ENSG00000258881,0.13739074867165774
ENSG00000258885,0.0
ENSG00000258887,0.0
ENSG00000258888,0.025343374485975526
ENSG00000258891,-0.006704280979308974
ENSG00000258892,0.009971151686578965
ENSG00000258895,0.0
ENSG00000258901,0.0
ENSG00000258902,-0.012388305876678277
ENSG00000258903,-0.08301542518167782
ENSG00000258904,0.03687691065715562
ENSG00000258908,0.0
ENSG00000258909,-0.048493048528849184
ENSG00000258918,0.0
ENSG00000258919,-0.10554417284978684
ENSG00000258921,0.013222787365570041
ENSG00000258922,-0.012470215492790905
ENSG00000258924,0.0
ENSG00000258927,0.0
ENSG00000258930,-0.0008056424069586426
ENSG00000258931,0.0
ENSG00000258935,-0.02552029618185276
ENSG00000258938,-0.045399193634312274
ENSG00000258942,0.0
ENSG00000258943,-0.03597137700747279
ENSG00000258944,-0.02728794471239404
ENSG00000258945,-0.012193687293366057
ENSG00000258949,-0.13479931201162043
ENSG00000258954,0.0
ENSG00000258958,0.00017461820087578267
ENSG00000258959,0.0
ENSG00000258964,0.0
ENSG00000258965,-0.012470215492790905
ENSG00000258968,0.001701304984811542
ENSG00000258970,0.03874558678176871
ENSG00000258971,0.0
ENSG00000258973,0.0
ENSG00000258975,0.0
ENSG00000258976,0.0
ENSG00000258983,-0.026951123941239996
ENSG00000258985,0.0
ENSG00000258987,0.0
ENSG00000258989,0.0
ENSG00000258993,0.0
ENSG00000258998,-0.07959435259249656
ENSG00000259001,-0.06883611590477356
ENSG00000259002,0.16100280880362666
ENSG00000259003,0.03806972216788304
ENSG00000259005,0.024870730822901928
ENSG00000259006,-0.032449645445692205
ENSG00000259007,0.0
ENSG00000259008,-0.023892894328063546
ENSG00000259013,0.20785856673660585
ENSG00000259015,-0.004195660104009458
ENSG00000259017,-0.5397927527795215
ENSG00000259018,0.0
ENSG00000259020,0.04339000690399686
ENSG00000259026,0.04434064844242661
ENSG00000259028,0.10312541833772042
ENSG00000259031,-0.00026402644618763425
ENSG00000259033,-0.7682937222238273
ENSG00000259035,-0.036444721400638966
ENSG00000259036,-0.012470215492790905
ENSG00000259037,0.0
ENSG00000259038,-0.20864706775575792
ENSG00000259041,0.0
ENSG00000259042,0.0
ENSG00000259044,-0.012193687293366057
ENSG00000259047,0.0
ENSG00000259048,-0.15116493117657467
ENSG00000259049,0.0
ENSG00000259052,-0.06048368799375796
ENSG00000259053,0.0
ENSG00000259055,0.12050488316628839
ENSG00000259058,-0.07034929161196911
ENSG00000259060,0.0
ENSG00000259061,0.0
ENSG00000259064,-0.05910792994892467
ENSG00000259066,0.08216036922023426
ENSG00000259067,-0.012193687293366057
ENSG00000259069,0.0
ENSG00000259071,0.0
ENSG00000259076,0.012902258403022601
ENSG00000259077,0.036751460524430436
ENSG00000259079,-0.011526102062319847
ENSG00000259080,0.0
ENSG00000259081,-0.01393623193437446
ENSG00000259084,0.0
ENSG00000259087,-0.4306395882058503
ENSG00000259088,-0.08242856584565761
ENSG00000259093,-0.013166284849210235
ENSG00000259094,0.0
ENSG00000259098,0.025312201865621158
ENSG00000259099,-0.013166284849210235
ENSG00000259103,-0.0017248055323794698
ENSG00000259106,0.11157509609894496
ENSG00000259109,0.05627810051897966
ENSG00000259111,0.0
ENSG00000259113,0.07190266682629512
ENSG00000259115,0.0
ENSG00000259117,0.0
ENSG00000259119,0.0
ENSG00000259121,-0.05565266867396783
ENSG00000259123,0.0
ENSG00000259124,0.21791730747239363
ENSG00000259126,-0.0586143787713401
ENSG00000259130,0.010708637350847074
ENSG00000259132,0.0
ENSG00000259133,-0.011407982858971141
ENSG00000259135,0.19474032656093487
ENSG00000259136,0.0
ENSG00000259137,-0.0033973545575327058
ENSG00000259138,-0.1410733833777184
ENSG00000259140,0.0
ENSG00000259143,0.0
ENSG00000259149,0.0
ENSG00000259152,0.10689184083072945
ENSG00000259157,0.0
ENSG00000259160,0.0
ENSG00000259162,-0.012479491282639296
ENSG00000259164,0.0
ENSG00000259166,0.013849834942412926
ENSG00000259168,0.0
ENSG00000259171,0.0
ENSG00000259177,0.000993306044141301
ENSG00000259178,0.012902258403022601
ENSG00000259180,-0.012470215492790905
ENSG00000259185,0.0
ENSG00000259187,0.0
ENSG00000259191,0.01217093803286478
ENSG00000259192,-0.000511310660626027
ENSG00000259194,-0.0002173678438134978
ENSG00000259195,0.025812675368031262
ENSG00000259198,-0.037632073859106184
ENSG00000259199,0.048295919122574714
ENSG00000259201,-0.03691267655745936
ENSG00000259204,-2.2749260501277527e-05
ENSG00000259209,0.1103574190203267
ENSG00000259211,0.013222787365570041
ENSG00000259212,0.024254262256860296
ENSG00000259213,0.0
ENSG00000259214,0.0
ENSG00000259217,0.0
ENSG00000259221,0.14876364190633098
ENSG00000259222,0.03833104574758921
ENSG00000259223,-0.37982656871514864
ENSG00000259227,0.0
ENSG00000259229,-0.012388305876678277
ENSG00000259231,0.0
ENSG00000259232,0.012664128973393418
ENSG00000259238,0.3350922880864371
ENSG00000259239,-0.012388305876678277
ENSG00000259242,0.3861043391355743
ENSG00000259244,0.12049297168283771
ENSG00000259250,-0.017824628271065707
ENSG00000259252,0.0
ENSG00000259254,-0.01024791537156873
ENSG00000259255,-0.8990695366041921
ENSG00000259257,0.0
ENSG00000259258,-0.011305226211525993
ENSG00000259265,0.0
ENSG00000259266,0.0
ENSG00000259268,0.05088079742721112
ENSG00000259269,-0.04645889401292531
ENSG00000259270,0.2534173577945903
ENSG00000259273,0.0
ENSG00000259274,-0.10214743500446982
ENSG00000259275,0.1359168124868323
ENSG00000259276,-0.007867676268043813
ENSG00000259277,0.10420128915615895
ENSG00000259280,0.36090550020147794
ENSG00000259283,-0.012193687293366057
ENSG00000259286,0.03571539646243182
ENSG00000259287,-0.012093978108195104
ENSG00000259290,0.0889985712333784
ENSG00000259294,0.0449240426885383
ENSG00000259296,-0.03517537127908826
ENSG00000259301,-0.025359972142576293
ENSG00000259302,0.041086880045623025
ENSG00000259304,0.0
ENSG00000259306,-0.013525415108410252
ENSG00000259309,0.012902258403022601
ENSG00000259312,0.0
ENSG00000259314,0.189074226331163
ENSG00000259316,0.07591504764232654
ENSG00000259317,0.0
ENSG00000259320,0.025710000591239575
ENSG00000259321,0.026842332407968517
ENSG00000259322,0.07515501065577845
ENSG00000259326,0.19910308337210159
ENSG00000259327,0.0
ENSG00000259331,0.0
ENSG00000259333,0.0
ENSG00000259336,-0.010990635925040945
ENSG00000259340,0.0
ENSG00000259342,0.06715178417375375
ENSG00000259345,-0.7771044185750453
ENSG00000259346,0.013141263832756378
ENSG00000259350,0.0
ENSG00000259352,0.0
ENSG00000259353,0.0
ENSG00000259356,0.0555255586181827
ENSG00000259359,-0.04736585906487559
ENSG00000259360,-0.01296284453905154
ENSG00000259363,0.5699902733502369
ENSG00000259364,0.08418712046154195
ENSG00000259365,0.0
ENSG00000259366,0.8064306167905944
ENSG00000259368,0.0
ENSG00000259369,0.0
ENSG00000259370,0.051731721613927195
ENSG00000259371,0.0
ENSG00000259375,0.0
ENSG00000259376,-0.25980948290766637
ENSG00000259377,0.5345620137815847
ENSG00000259381,-0.05100167567414136
ENSG00000259383,0.0
ENSG00000259385,0.0
ENSG00000259390,0.012902258403022601
ENSG00000259393,0.0
ENSG00000259395,-0.013050080689061855
ENSG00000259396,9.118314369452318e-05
ENSG00000259397,-0.03665141342841231
ENSG00000259398,0.30137490821198587
ENSG00000259402,0.05950809226535643
ENSG00000259407,0.09040792010942744
ENSG00000259408,0.03786735881407191
ENSG00000259410,0.0
ENSG00000259413,0.0
ENSG00000259414,0.19802641517870895
ENSG00000259415,0.01394400437138077
ENSG00000259418,0.013222787365570041
ENSG00000259421,0.0
